transaction_id,date,timestamp,store_location,category,unit_price,quantity,total_amount,customer_id,customer_segment,payment_method,discount_percentage,sales_representative,day_of_week,month,quarter,is_weekend,has_injected_anomaly
TXN_ee3a00f2,2025-03-22,2025-03-22 18:40:17,Store_B,Food,1.26,1,1.26,CUST_0454,Regular,Credit Card,17.0,Rep_1,Saturday,March,Q1,True,False
TXN_4e3fe991,2025-03-14,2025-03-14 18:40:17,Store_A,Books,75.84,2,151.68,CUST_0455,Regular,Mobile Pay,0.0,Rep_2,Friday,March,Q1,False,False
TXN_461d9c7d,2024-12-09,2024-12-09 18:40:17,Store_C,Clothing,85.28,3,255.84,CUST_0456,Premium,Credit Card,0.0,Rep_2,Monday,December,Q4,False,False
TXN_dac23cb4,2024-08-13,2024-08-13 18:40:17,Store_C,Home,229.82,3,689.46,CUST_0457,Premium,Credit Card,0.0,Rep_4,Tuesday,August,Q3,False,False
TXN_114fd9d7,2025-04-14,2025-04-14 18:40:17,Store_C,Electronics,854.61,1,854.61,CUST_0458,Regular,Credit Card,0.0,Rep_4,Monday,April,Q2,False,False
TXN_b33ec039,2025-05-11,2025-05-11 18:40:17,Store_C,Books,63.86,2,127.72,CUST_0459,Premium,Cash,0.0,Rep_5,Sunday,May,Q2,True,False
TXN_a26da5ce,2024-12-17,2024-12-17 18:40:17,Store_E,Clothing,148.11,1,148.11,CUST_0460,Premium,Credit Card,0.0,Rep_3,Tuesday,December,Q4,False,False
TXN_5091dd2d,2024-08-22,2024-08-22 18:40:17,Store_A,Clothing,122.3,4,489.2,CUST_0461,Budget,Mobile Pay,0.0,Rep_5,Thursday,August,Q3,False,False
TXN_fd866dba,2024-07-04,2024-07-04 18:40:17,Store_E,Clothing,64.92,2,129.84,CUST_0462,Regular,Mobile Pay,0.0,Rep_2,Thursday,July,Q3,False,False
TXN_e593397e,2025-05-11,2025-05-11 18:40:17,Store_A,Home,38.69,2,77.38,CUST_0463,Regular,Credit Card,0.0,Rep_2,Sunday,May,Q2,True,False
TXN_aa1ff2bb,2024-12-12,2024-12-12 18:40:17,Store_B,Food,47.71,2,95.42,CUST_0464,Budget,Cash,19.2,Rep_3,Thursday,December,Q4,False,False
TXN_5cf9eaca,2025-02-01,2025-02-01 18:40:17,Store_C,Electronics,896.34,1,896.34,CUST_0465,Premium,Credit Card,10.1,Rep_1,Saturday,February,Q1,True,False
TXN_8fbd3ff5,2024-06-18,2024-06-18 18:40:17,Store_D,Electronics,480.19,4,1920.76,CUST_0466,Regular,Cash,0.0,Rep_4,Tuesday,June,Q2,False,False
TXN_908acfa1,2025-02-25,2025-02-25 18:40:17,Store_C,Books,45.02,2,90.04,CUST_0467,Budget,Credit Card,0.0,Rep_5,Tuesday,February,Q1,False,False
TXN_ee46e483,2025-05-17,2025-05-17 18:40:17,Store_B,Clothing,90.83,3,272.49,CUST_0468,Regular,Credit Card,0.0,Rep_3,Saturday,May,Q2,True,False
TXN_6eb62243,2024-06-28,2024-06-28 18:40:17,Store_C,Food,10.04,2,20.08,CUST_0469,Premium,Credit Card,0.0,Rep_4,Friday,June,Q2,False,False
TXN_f2751b06,2024-09-08,2024-09-08 18:40:17,Store_E,Electronics,97.17,1,97.17,CUST_0470,Premium,Credit Card,0.0,Rep_4,Sunday,September,Q3,True,False
TXN_37c1ea23,2025-06-13,2025-06-13 18:40:17,Store_D,Electronics,1060.25,1,1060.25,CUST_0471,Budget,Credit Card,0.0,Rep_2,Friday,June,Q2,False,False
TXN_dbc7c950,2024-07-15,2024-07-15 18:40:17,Store_C,Electronics,1884.32,1,1884.32,CUST_0472,Premium,Mobile Pay,0.0,Rep_5,Monday,July,Q3,False,False
TXN_2ea5f6c8,2025-03-21,2025-03-21 18:40:17,Store_C,Food,22.05,5,110.25,CUST_0473,Regular,Credit Card,16.4,Rep_4,Friday,March,Q1,False,False
TXN_8cc0f945,2024-09-04,2024-09-04 18:40:17,Store_C,Electronics,310.29,1,310.29,CUST_0474,Premium,Debit Card,0.0,Rep_5,Wednesday,September,Q3,False,False
TXN_106abfab,2025-02-18,2025-02-18 18:40:17,Store_A,Clothing,149.67,3,449.01,CUST_0475,Premium,Credit Card,0.0,Rep_1,Tuesday,February,Q1,False,False
TXN_d609475b,2025-02-15,2025-02-15 18:40:17,Store_C,Electronics,359.87,1,359.87,CUST_0476,Regular,Debit Card,0.0,Rep_3,Saturday,February,Q1,True,False
TXN_319f69ef,2024-08-03,2024-08-03 18:40:17,Store_D,Home,378.17,2,756.34,CUST_0477,Premium,Credit Card,0.0,Rep_2,Saturday,August,Q3,True,False
TXN_b025b393,2025-02-01,2025-02-01 18:40:17,Store_C,Electronics,161.26,1,161.26,CUST_0478,Regular,Debit Card,0.0,Rep_3,Saturday,February,Q1,True,False
TXN_decc2083,2025-04-02,2025-04-02 18:40:17,Store_B,Electronics,560.33,1,560.33,CUST_0479,Budget,Debit Card,11.9,Rep_5,Wednesday,April,Q2,False,False
TXN_e1fc8e14,2025-01-15,2025-01-15 18:40:17,Store_B,Home,454.06,1,454.06,CUST_0480,Budget,Credit Card,0.0,Rep_5,Wednesday,January,Q1,False,False
TXN_ef139c75,2025-01-18,2025-01-18 18:40:17,Store_D,Home,382.11,2,764.22,CUST_0481,Budget,Cash,0.0,Rep_1,Saturday,January,Q1,True,False
TXN_4113f313,2025-01-06,2025-01-06 18:40:17,Store_E,Electronics,1000.76,1,1000.76,CUST_0482,Budget,Mobile Pay,0.0,Rep_5,Monday,January,Q1,False,False
TXN_3076a6d4,2024-09-01,2024-09-01 18:40:17,Store_D,Electronics,172.17,1,172.17,CUST_0483,Premium,Mobile Pay,0.0,Rep_2,Sunday,September,Q3,True,False
TXN_7147b2ca,2024-09-24,2024-09-24 18:40:17,Store_A,Clothing,113.5,3,340.5,CUST_0484,Regular,Credit Card,0.0,Rep_2,Tuesday,September,Q3,False,False
TXN_77ed54d3,2025-05-05,2025-05-05 18:40:17,Store_E,Clothing,137.8,3,413.4,CUST_0485,Regular,Credit Card,0.0,Rep_1,Monday,May,Q2,False,False
TXN_74095081,2024-08-01,2024-08-01 18:40:17,Store_E,Books,44.79,3,134.37,CUST_0486,Regular,Debit Card,0.0,Rep_5,Thursday,August,Q3,False,False
TXN_236bb655,2025-02-07,2025-02-07 18:40:17,Store_E,Electronics,1325.64,1,1325.64,CUST_0487,Budget,Debit Card,0.0,Rep_4,Friday,February,Q1,False,False
TXN_4182468b,2024-09-02,2024-09-02 18:40:17,Store_E,Clothing,119.59,3,358.77,CUST_0488,Budget,Debit Card,0.0,Rep_1,Monday,September,Q3,False,False
TXN_87f18e36,2024-08-11,2024-08-11 18:40:17,Store_A,Home,65.91,1,65.91,CUST_0489,Regular,Cash,0.0,Rep_4,Sunday,August,Q3,True,False
TXN_cd92a7d9,2024-10-31,2024-10-31 18:40:17,Store_D,Books,26.41,2,52.82,CUST_0490,Budget,Debit Card,10.5,Rep_2,Thursday,October,Q4,False,False
TXN_6c857359,2025-04-30,2025-04-30 18:40:17,Store_D,Home,266.46,1,266.46,CUST_0491,Premium,Credit Card,0.0,Rep_2,Wednesday,April,Q2,False,False
TXN_9efbeaec,2024-07-13,2024-07-13 18:40:17,Store_C,Books,86.71,1,86.71,CUST_0492,Regular,Credit Card,0.0,Rep_3,Saturday,July,Q3,True,False
TXN_19bf9632,2024-11-24,2024-11-24 18:40:17,Store_D,Food,43.13,2,86.26,CUST_0493,Budget,Debit Card,0.0,Rep_2,Sunday,November,Q4,True,False
TXN_6cb8b19c,2024-08-25,2024-08-25 18:40:17,Store_D,Food,9.12,7,63.84,CUST_0494,Regular,Credit Card,0.0,Rep_1,Sunday,August,Q3,True,False
TXN_e8e235a5,2024-09-22,2024-09-22 18:40:17,Store_B,Books,53.69,2,107.38,CUST_0495,Regular,Cash,0.0,Rep_3,Sunday,September,Q3,True,False
TXN_5967122f,2024-07-16,2024-07-16 18:40:17,Store_B,Home,17499.421108292074,1,17499.42,CUST_0496,Premium,Credit Card,0.0,Rep_2,Tuesday,July,Q3,False,True
TXN_673b4f81,2025-03-13,2025-03-13 18:40:17,Store_A,Home,136.72,1,136.72,CUST_0497,Premium,Credit Card,0.0,Rep_1,Thursday,March,Q1,False,False
TXN_c9ce5318,2024-10-23,2024-10-23 18:40:17,Store_D,Electronics,693.92,2,1387.84,CUST_0498,Premium,Mobile Pay,0.0,Rep_3,Wednesday,October,Q4,False,False
TXN_85d0a439,2024-12-23,2024-12-23 18:40:17,Store_E,Books,112.78,2,225.56,CUST_0499,Regular,Debit Card,5.6,Rep_3,Monday,December,Q4,False,False
TXN_3c5f05ac,2025-02-23,2025-02-23 18:40:17,Store_D,Home,492.64,1,492.64,CUST_0500,Premium,Mobile Pay,0.0,Rep_5,Sunday,February,Q1,True,False
TXN_731174d1,2024-12-14,2024-12-14 18:40:17,Store_B,Food,5.0,3,15.0,CUST_0501,Regular,Cash,0.0,Rep_3,Saturday,December,Q4,True,False
TXN_11fdc364,2024-07-02,2024-07-02 18:40:17,Store_A,Books,67.39,4,269.56,CUST_0502,Premium,Cash,0.0,Rep_2,Tuesday,July,Q3,False,False
TXN_087954e4,2024-10-09,2024-10-09 18:40:17,Store_B,Clothing,111.82,3,335.46,CUST_0503,Regular,Debit Card,0.0,Rep_1,Wednesday,October,Q4,False,False
TXN_42c25914,2025-02-15,2025-02-15 18:40:17,Store_B,Clothing,162.61,3,487.83,CUST_0504,Budget,Cash,0.0,Rep_5,Saturday,February,Q1,True,False
TXN_603acc4d,2024-11-21,2024-11-21 18:40:17,Store_D,Food,44.18,5,220.9,CUST_0505,Regular,Cash,0.0,Rep_2,Thursday,November,Q4,False,False
TXN_10245aec,2025-02-11,2025-02-11 18:40:17,Store_E,Food,10.9,3,32.7,CUST_0506,Budget,Credit Card,15.2,Rep_3,Tuesday,February,Q1,False,False
TXN_2bbc3340,2025-04-01,2025-04-01 18:40:17,Store_E,Home,225.76,1,225.76,CUST_0507,Regular,Credit Card,6.3,Rep_3,Tuesday,April,Q2,False,False
TXN_9b944aa4,2025-05-11,2025-05-11 18:40:17,Store_C,Food,44.24,7,309.68,CUST_0508,Regular,Debit Card,0.0,Rep_3,Sunday,May,Q2,True,False
TXN_61622bd1,2024-09-22,2024-09-22 18:40:17,Store_E,Clothing,178.16,1,178.16,CUST_0509,Premium,Cash,0.0,Rep_5,Sunday,September,Q3,True,False
TXN_60479ddf,2025-01-10,2025-01-10 18:40:17,Store_B,Food,1.62,4,6.48,CUST_0510,Budget,Credit Card,0.0,Rep_3,Friday,January,Q1,False,False
TXN_f0d98420,2024-10-28,2024-10-28 18:40:17,Store_D,Books,74.49,1,74.49,CUST_0511,Regular,Cash,0.0,Rep_5,Monday,October,Q4,False,False
TXN_3a5730bf,2024-09-23,2024-09-23 18:40:17,Store_B,Food,41.13,5,205.65,CUST_0512,Budget,Debit Card,0.0,Rep_3,Monday,September,Q3,False,False
TXN_968cd31e,2025-03-04,2025-03-04 18:40:17,Store_B,Food,18.53,3,55.59,CUST_0513,Budget,Cash,0.0,Rep_1,Tuesday,March,Q1,False,False
TXN_b6c6ab30,2025-02-14,2025-02-14 18:40:17,Store_C,Clothing,146.72,1,146.72,CUST_0514,Budget,Cash,0.0,Rep_2,Friday,February,Q1,False,False
TXN_f53016ff,2025-06-01,2025-06-01 18:40:17,Store_A,Food,12.75,2,25.5,CUST_0515,Premium,Credit Card,0.0,Rep_3,Sunday,June,Q2,True,False
TXN_7a411679,2025-01-19,2025-01-19 18:40:17,Store_C,Food,37.69,7,263.83,CUST_0516,Regular,Debit Card,0.0,Rep_1,Sunday,January,Q1,True,False
TXN_d4f87d84,2025-02-13,2025-02-13 18:40:17,Store_E,Electronics,1368.55,1,1368.55,CUST_0517,Budget,Mobile Pay,22.8,Rep_5,Thursday,February,Q1,False,False
TXN_41df69ad,2024-08-18,2024-08-18 18:40:17,Store_E,Books,11.62,1,11.62,CUST_0518,Regular,Debit Card,0.0,Rep_2,Sunday,August,Q3,True,False
TXN_33e95d69,2024-08-27,2024-08-27 18:40:17,Store_C,Clothing,57.03,3,171.09,CUST_0519,Regular,Mobile Pay,0.0,Rep_4,Tuesday,August,Q3,False,False
TXN_67b119b3,2024-08-30,2024-08-30 18:40:17,Store_B,Food,26.12,2,52.24,CUST_0520,Premium,Debit Card,0.0,Rep_2,Friday,August,Q3,False,False
TXN_7f37c97f,2024-11-25,2024-11-25 18:40:17,Store_A,Electronics,790.92,5,3954.6,CUST_0521,Regular,Credit Card,0.0,Rep_2,Monday,November,Q4,False,False
TXN_fe781bb8,2025-04-09,2025-04-09 18:40:17,Store_D,Clothing,182.83,2,365.66,CUST_0522,Premium,Credit Card,0.0,Rep_4,Wednesday,April,Q2,False,False
TXN_02f299d8,2025-09-21,2025-09-21 18:40:17,Store_D,Books,47.47,3,142.41,CUST_0523,Regular,Credit Card,0.0,Rep_3,Friday,January,Q1,False,True
TXN_52b94835,2024-06-25,2024-06-25 18:40:17,Store_E,Food,48.86,2,97.72,CUST_0524,Premium,Credit Card,19.7,Rep_2,Tuesday,June,Q2,False,False
TXN_70ef027f,2025-06-08,2025-06-08 18:40:17,Store_C,Food,37.26,7,260.82,CUST_0525,Premium,Credit Card,0.0,Rep_3,Sunday,June,Q2,True,False
TXN_f540386e,2024-09-11,2024-09-11 18:40:17,Store_A,Electronics,1927.48,1,1927.48,CUST_0526,Regular,Mobile Pay,0.0,Rep_5,Wednesday,September,Q3,False,False
TXN_34990120,2025-04-19,2025-04-19 18:40:17,Store_C,Home,416.4,1,416.4,CUST_0527,Regular,Cash,0.0,Rep_3,Saturday,April,Q2,True,False
TXN_64583d5f,2025-02-23,2025-02-23 18:40:17,Store_B,Food,6.52,3,19.56,CUST_0528,Premium,Mobile Pay,0.0,Rep_4,Sunday,February,Q1,True,False
TXN_e6688d39,2024-06-27,2024-06-27 18:40:17,Store_B,Clothing,17.29,2,34.58,CUST_0529,Budget,Mobile Pay,0.0,Rep_1,Thursday,June,Q2,False,False
TXN_fbc53454,2025-04-15,2025-04-15 18:40:17,Store_B,Home,155.65,1,155.65,CUST_0530,Premium,Credit Card,85.57036664557711,Rep_1,Tuesday,April,Q2,False,True
TXN_b0dd892d,2024-12-27,2024-12-27 18:40:17,Store_E,Food,4.3,5,21.5,CUST_0531,Budget,Credit Card,0.0,Rep_1,Friday,December,Q4,False,False
TXN_f9e8bfc3,2025-05-18,2025-05-18 18:40:17,Store_A,Electronics,517.04,1,517.04,CUST_0532,Budget,Credit Card,0.0,Rep_1,Sunday,May,Q2,True,False
TXN_49ad0fcb,2025-03-25,2025-03-25 18:40:17,Store_D,Food,29.56,3,88.68,CUST_0533,Budget,Credit Card,0.0,Rep_1,Tuesday,March,Q1,False,False
TXN_67f7e63b,2024-11-19,2024-11-19 18:40:17,Store_A,Books,102.44,1,102.44,CUST_0534,Budget,Debit Card,0.0,Rep_2,Tuesday,November,Q4,False,False
TXN_a9a6f61c,2025-01-18,2025-01-18 18:40:17,Store_E,Electronics,233.02,4,932.08,CUST_0535,Budget,Debit Card,0.0,Rep_1,Saturday,January,Q1,True,False
TXN_071e93cf,2025-02-27,2025-02-27 18:40:17,Store_E,Clothing,110.73,2,221.46,CUST_0536,Premium,Cash,0.0,Rep_2,Thursday,February,Q1,False,False
TXN_2d9776b2,2024-12-18,2024-12-18 18:40:17,Store_C,Books,95.82,3,287.46,CUST_0537,Premium,Credit Card,0.0,Rep_2,Wednesday,December,Q4,False,False
TXN_086ecf09,2025-06-05,2025-06-05 18:40:17,Store_C,Books,61.21,2,122.42,CUST_0538,Premium,Credit Card,0.0,Rep_1,Thursday,June,Q2,False,False
TXN_731de6d3,2025-04-07,2025-04-07 18:40:17,Store_B,Books,14.9,2,29.8,CUST_0539,Premium,Cash,19.5,Rep_3,Monday,April,Q2,False,False
TXN_b0d64b58,2025-05-13,2025-05-13 18:40:17,Store_D,Clothing,190.85,4,763.4,CUST_0540,Regular,Credit Card,21.3,Rep_1,Tuesday,May,Q2,False,False
TXN_aac490c5,2024-11-13,2024-11-13 18:40:17,Store_C,Food,15.79,1,15.79,CUST_0541,Regular,Cash,20.2,Rep_1,Wednesday,November,Q4,False,False
TXN_ea2e4ca6,2024-06-22,2024-06-22 18:40:17,Store_B,Clothing,40.9,2,81.8,CUST_0542,Regular,Credit Card,0.0,Rep_5,Saturday,June,Q2,True,False
TXN_45c8e4de,2024-11-02,2024-11-02 18:40:17,Store_C,Electronics,1127.8,1,1127.8,CUST_0543,Regular,Credit Card,0.0,Rep_4,Saturday,November,Q4,True,False
TXN_b147ecd5,2024-11-04,2024-11-04 18:40:17,Store_D,Books,29.68,1,29.68,CUST_0544,Regular,Debit Card,0.0,Rep_1,Monday,November,Q4,False,False
TXN_204bbce9,2024-08-24,2024-08-24 18:40:17,Store_B,Electronics,64.94,1,64.94,CUST_0545,Premium,Debit Card,0.0,Rep_5,Saturday,August,Q3,True,False
TXN_ed056026,2025-05-31,2025-05-31 18:40:17,Store_B,Books,8.49,1,8.49,CUST_0546,Budget,Credit Card,0.0,Rep_1,Saturday,May,Q2,True,False
TXN_536b87cd,2025-06-03,2025-06-03 18:40:17,Store_D,Clothing,77.69,3,233.07,CUST_0547,Regular,Credit Card,0.0,Rep_1,Tuesday,June,Q2,False,False
TXN_b84296b0,2024-07-20,2024-07-20 18:40:17,Store_C,Food,46.66,2,93.32,CUST_0548,Premium,Cash,0.0,Rep_5,Saturday,July,Q3,True,False
TXN_69b1f153,2025-04-03,2025-04-03 18:40:17,Store_C,Clothing,36.06,3,108.18,CUST_0549,Budget,Debit Card,0.0,Rep_1,Thursday,April,Q2,False,False
TXN_4bc93e19,2025-01-25,2025-01-25 18:40:17,Store_D,Clothing,144.92,2,289.84,CUST_0550,Regular,Debit Card,0.0,Rep_2,Saturday,January,Q1,True,False
TXN_2ad01a92,2025-03-30,2025-03-30 18:40:17,Store_A,Home,203.34,1,203.34,CUST_0551,Premium,Debit Card,0.0,Rep_4,Sunday,March,Q1,True,False
TXN_501cf316,2025-02-26,2025-02-26 18:40:17,Store_A,Clothing,182.91,3,548.73,CUST_0552,Regular,Credit Card,0.0,Rep_3,Wednesday,February,Q1,False,False
TXN_de06a706,2024-07-13,2024-07-13 18:40:17,Store_B,Home,477.98,1,477.98,CUST_0553,Budget,Debit Card,0.0,Rep_2,Saturday,July,Q3,True,False
TXN_81f0a76b,2024-07-28,2024-07-28 18:40:17,Store_D,Books,65.46,1,65.46,CUST_0554,Budget,Debit Card,0.0,Rep_4,Sunday,July,Q3,True,False
TXN_76f64520,2024-11-26,2024-11-26 18:40:17,Store_D,Electronics,614.14,2,1228.28,CUST_0555,Budget,Debit Card,13.2,Rep_5,Tuesday,November,Q4,False,False
TXN_8aed168e,2025-03-26,2025-03-26 18:40:17,Store_A,Electronics,798.49,1,798.49,CUST_0556,Budget,Mobile Pay,0.0,Rep_5,Wednesday,March,Q1,False,False
TXN_a9ce00c9,2025-04-01,2025-04-01 18:40:17,Store_D,Clothing,37.39,2,74.78,CUST_0557,Regular,Credit Card,9.5,Rep_4,Tuesday,April,Q2,False,False
TXN_5b0a3b84,2024-12-04,2024-12-04 18:40:17,Store_E,Home,57.71,3,173.13,CUST_0558,Budget,Debit Card,0.0,Rep_4,Wednesday,December,Q4,False,False
TXN_663f1bea,2024-08-15,2024-08-15 18:40:17,Store_B,Electronics,1207.64,1,1207.64,CUST_0559,Premium,Credit Card,0.0,Rep_3,Thursday,August,Q3,False,False
TXN_b204c785,2025-03-25,2025-03-25 18:40:17,Store_C,Home,321.69,4,1286.76,CUST_0560,Budget,Credit Card,0.0,Rep_4,Tuesday,March,Q1,False,False
TXN_0b7ec474,2024-08-28,2024-08-28 18:40:17,Store_A,Books,90.73,1,90.73,CUST_0561,Regular,Debit Card,0.0,Rep_4,Wednesday,August,Q3,False,False
TXN_3ed4074a,2024-10-06,2024-10-06 18:40:17,Store_B,Books,55.73,1,12114.09682938828,CUST_0562,Budget,Credit Card,0.0,Rep_1,Sunday,October,Q4,True,True
TXN_befbebcd,2025-05-08,2025-05-08 18:40:17,Store_A,Home,15.74,1,15.74,CUST_0563,Regular,Debit Card,0.0,Rep_5,Thursday,May,Q2,False,False
TXN_1e39160a,2024-08-25,2024-08-25 18:40:17,Store_A,Books,51.17,1,51.17,CUST_0564,Budget,Cash,0.0,Rep_4,Sunday,August,Q3,True,False
TXN_6c6d0aca,2025-04-13,2025-04-13 18:40:17,Store_E,Books,16.69,2,33.38,CUST_0565,Premium,Debit Card,0.0,Rep_2,Sunday,April,Q2,True,False
TXN_ab8a304f,2024-08-10,2024-08-10 18:40:17,Store_E,Books,66.97,4,267.88,CUST_0566,Budget,Cash,0.0,Rep_4,Saturday,August,Q3,True,False
TXN_b9eb3b42,2025-01-18,2025-01-18 18:40:17,Store_B,Home,160.09,3,480.27,CUST_0567,Regular,Credit Card,0.0,Rep_3,Saturday,January,Q1,True,False
TXN_53f3f929,2025-02-04,2025-02-04 18:40:17,Store_B,Clothing,173.65,3,520.95,CUST_0568,Regular,Debit Card,0.0,Rep_5,Tuesday,February,Q1,False,False
TXN_9ce4b83b,2024-11-18,2024-11-18 18:40:17,Store_C,Home,234.13,2,468.26,CUST_0569,Budget,Cash,0.0,Rep_2,Monday,November,Q4,False,False
TXN_9a5dceaa,2024-09-28,2024-09-28 18:40:17,Store_E,Clothing,45.87,1,45.87,CUST_0570,Budget,Credit Card,0.0,Rep_2,Saturday,September,Q3,True,False
TXN_144a5d4c,2025-06-16,2025-06-16 18:40:17,Store_E,Clothing,179.67,1,179.67,CUST_0571,Budget,Debit Card,0.0,Rep_1,Monday,June,Q2,False,False
TXN_095f9b68,2024-12-15,2024-12-15 18:40:17,Store_D,Home,27.62,1,36483.72933205933,CUST_0572,Budget,Debit Card,0.0,Rep_4,Sunday,December,Q4,True,True
TXN_beef557e,2025-05-29,2025-05-29 18:40:17,Store_C,Home,3.2425953444482754,1,3.24,CUST_0573,Regular,Cash,0.0,Rep_1,Thursday,May,Q2,False,True
TXN_dc18103b,2024-12-30,2024-12-30 18:40:17,Store_A,Clothing,171.29,1,171.29,CUST_0574,Budget,Credit Card,0.0,Rep_2,Monday,December,Q4,False,False
TXN_25738981,2024-11-11,2024-11-11 18:40:17,Store_B,Food,58.84,3,176.52,CUST_0575,Premium,Debit Card,0.0,Rep_5,Monday,November,Q4,False,False
TXN_b3877d8e,2024-07-04,2024-07-04 18:40:17,Store_D,Food,25.77,2,51.54,CUST_0576,Premium,Debit Card,0.0,Rep_5,Thursday,July,Q3,False,False
TXN_b17e3e29,2024-10-10,2024-10-10 18:40:17,Store_D,Home,25.17,1,25.17,CUST_0577,Premium,Debit Card,0.0,Rep_3,Thursday,October,Q4,False,False
TXN_e8697d45,2025-06-07,2025-06-07 18:40:17,Store_D,Electronics,95.54,2,191.08,CUST_0578,Regular,Debit Card,0.0,Rep_3,Saturday,June,Q2,True,False
TXN_1b7a01b7,2025-03-27,2025-03-27 18:40:17,Store_A,Electronics,1805.16,1,1805.16,CUST_0579,Budget,Credit Card,0.0,Rep_4,Thursday,March,Q1,False,False
TXN_16cc3933,2024-10-11,2024-10-11 18:40:17,Store_E,Food,47.84,7,334.88,CUST_0580,Budget,Cash,0.0,Rep_2,Friday,October,Q4,False,False
TXN_40857863,2024-11-15,2024-11-15 18:40:17,Store_B,Books,48.62,1,48.62,CUST_0581,Budget,Credit Card,0.0,Rep_5,Friday,November,Q4,False,False
TXN_57639e13,2024-08-18,2024-08-18 18:40:17,Store_A,Books,57.6,3,172.8,CUST_0582,Regular,Credit Card,0.0,Rep_2,Sunday,August,Q3,True,False
TXN_3c9df892,2025-04-13,2025-04-13 18:40:17,Store_A,Food,15.81,2,31.62,CUST_0583,Regular,Debit Card,0.0,Rep_1,Sunday,April,Q2,True,False
TXN_78f04341,2024-09-04,2024-09-04 18:40:17,Store_E,Food,17.78,4,71.12,CUST_0584,Premium,Cash,0.0,Rep_3,Wednesday,September,Q3,False,False
TXN_ae0c2cfd,2025-02-24,2025-02-24 18:40:17,Store_E,Home,78.21,2,156.42,CUST_0585,Regular,Credit Card,0.0,Rep_5,Monday,February,Q1,False,False
TXN_d026364a,2024-10-08,2024-10-08 18:40:17,Store_E,Clothing,89.33,5,446.65,CUST_0586,Premium,Cash,0.0,Rep_5,Tuesday,October,Q4,False,False
TXN_b5d95097,2025-03-19,2025-03-19 18:40:17,Store_A,Books,42.54,1,42.54,CUST_0587,Regular,Credit Card,0.0,Rep_3,Wednesday,March,Q1,False,False
TXN_700bb85d,2024-12-04,2024-12-04 18:40:17,Store_C,Food,29.37,6,176.22,CUST_0588,Premium,Mobile Pay,0.0,Rep_4,Wednesday,December,Q4,False,False
TXN_9497212c,2025-04-01,2025-04-01 18:40:17,Store_A,Electronics,1591.49,1,1591.49,CUST_0589,Budget,Credit Card,0.0,Rep_5,Tuesday,April,Q2,False,False
TXN_384690fa,2025-05-02,2025-05-02 18:40:17,Store_A,Clothing,161.93,3,485.79,CUST_0590,Budget,Cash,0.0,Rep_1,Friday,May,Q2,False,False
TXN_b9d8e351,2025-01-01,2025-01-01 18:40:17,Store_E,Food,23.67,5,118.35,CUST_0591,Budget,Credit Card,0.0,Rep_3,Wednesday,January,Q1,False,False
TXN_e15c7e2f,2025-03-08,2025-03-08 18:40:17,Store_D,Home,109.58,2,219.16,CUST_0592,Regular,Credit Card,0.0,Rep_2,Saturday,March,Q1,True,True
TXN_331e401b,2024-11-29,2024-11-29 18:40:17,Store_A,Home,305.37,4,1221.48,CUST_0593,Premium,Credit Card,0.0,Rep_5,Friday,November,Q4,False,False
TXN_5d633887,2025-03-18,2025-03-18 18:40:17,Store_A,Electronics,1168.38,1,1168.38,CUST_0594,Premium,Debit Card,0.0,Rep_4,Tuesday,March,Q1,False,False
TXN_17ac93c8,2024-08-10,2024-08-10 18:40:17,Store_E,Clothing,35.21,4,140.84,CUST_0595,Budget,Cash,0.0,Rep_4,Saturday,August,Q3,True,False
TXN_668c1d3d,2025-05-15,2025-05-15 18:40:17,Store_B,Electronics,1772.76,1,1772.76,CUST_0596,Premium,Debit Card,0.0,Rep_1,Thursday,May,Q2,False,False
TXN_201c7f74,2024-07-25,2024-07-25 18:40:17,Store_B,Electronics,1271.86,1,1271.86,CUST_0597,Regular,Debit Card,0.0,Rep_2,Thursday,July,Q3,False,False
TXN_18b78f05,2024-10-28,2024-10-28 18:40:17,Store_D,Books,50.3,3,150.9,CUST_0598,Regular,Debit Card,0.0,Rep_1,Monday,October,Q4,False,False
TXN_9a30de28,2025-01-03,2025-01-03 18:40:17,Store_E,Electronics,633.82,1,633.82,CUST_0599,Premium,Debit Card,0.0,Rep_5,Friday,January,Q1,False,False
TXN_84d4848d,2024-07-11,2024-07-11 18:40:17,Store_C,Electronics,593.58,1,593.58,CUST_0600,Budget,Credit Card,0.0,Rep_3,Thursday,July,Q3,False,False
TXN_0ffb82d2,2025-04-24,2025-04-24 18:40:17,Store_C,Electronics,1917.02,1,1917.02,CUST_0601,Regular,Credit Card,0.0,Rep_1,Thursday,April,Q2,False,False
TXN_bd4bba85,2025-02-15,2025-02-15 18:40:17,Store_E,Clothing,199.6,3,598.8,CUST_0602,Premium,Credit Card,0.0,Rep_5,Saturday,February,Q1,True,False
TXN_b2a2be4d,2024-11-16,2024-11-16 18:40:17,Store_C,Clothing,191.93,1,191.93,CUST_0603,Budget,Cash,0.0,Rep_3,Saturday,November,Q4,True,False
TXN_d8e30eea,2024-06-23,2024-06-23 18:40:17,Store_E,Home,379.18,4,1516.72,CUST_0604,Premium,Credit Card,16.9,Rep_5,Sunday,June,Q2,True,False
